ProductId,title,group,total_review_count,average_rating
25542,Jay and Silent Bob Strike Back (Dimension Collector's Series),DVD,447,4
25547,Dance of the Infidels: A Portrait of Bud Powell,Book,11,4.5
25551,The Very Best of Motorhead,Music,5,5
25555,Practicing Spanish Grammar: A Workbook with Graded Exercises,Book,0,0
25558,Boots and Stockings,Music,0,0
25561,George Gershwin,Music,2,4
25562,Black Oak Arkansas,Music,9,4
25564,The Very Best of Dionne Warwick [Rhino],Music,11,4.5
25565,Goodfellas,Music,66,4
25566,Gris Gris,Music,8,4.5
25568,Sextet/Six Marimbas,Music,6,5
25577,Mouse Count,Book,8,3.5
25579,"Reich: Different Trains, Electric Counterpoint / Kronos Quartet, Pat Metheny",Music,14,4.5
25586,Drumming [Elektra/Nonesuch],Music,6,4
25587,Debussy: Prelude a l'apres-midi d'un faune/Images for orchestra/Printemps,Music,2,5
25593,Early Works,Music,10,4.5
25595,Scott Joplin: Piano Rags,Music,34,4.5
25614,A Raisin in the Sun (Vintage),Book,126,4
25627,Geogaddi,Music,115,4.5
25630,Geogaddi [Digipak],Music,115,4.5
25647,God Knows You're Stressed: Simple Ways to Restore Your Balance (God Knows You're),Book,0,0
25665,Binaural,Music,467,4
25707,"The Toxic Avenger, Part 2",DVD,13,3.5
25711,Peter Gabriel - Secret World Live,Video,161,4
25721,Fear And Loathing In Las Vegas (Widescreen Edition),Video,457,4
25723,Talkin' Dirty After Dark,Video,5,3
25729,Gurdjieff's Music for the Movements,Music,2,5
25735,Blankman,DVD,8,4.5
25772,The Oxford Spanish Dictionary: Spanish-English/English-Spanish,Book,8,5
25783,Night of the Blade,Music,1,5
25813,Deeper Life,Music,11,4.5
25829,"Nine Tonight ""Live""",Music,30,4.5
25842,"'night, Mother : A Play (Mermaid Dramabook)",Book,8,5
25881,Greatest Hit Singles,Music,4,5
25883,Anthology Of American Folk Music Volume 4 (Edited By Harry Smith),Music,8,5
25884,I'll Play the Blues for You [Stax],Music,6,5
25893,Melting Pot,Music,9,4.5
25903,The Best of the Mad Lads,Music,1,5
25905,The Best of the Temprees,Music,3,5
25909,"13 Of The Best Doo Wop Love Songs, Vol. 2",Music,2,4.5
25938,Ultimate French: Advanced : Cassette/Book Package (Living Language Ultimate Courses (Paperback)),Book,7,3.5
25940,Todos hacemos caca,Book,2,5
25955,Ancient Israel: From Abraham to the Roman Destruction of the Temple (2nd Edition),Book,6,4
25980,"The Norton Anthology of American Literature, Shorter Version, Sixth Edition",Book,18,4.5
25986,Dvorak: Requiem/Mass in D,Music,6,4.5
26026,The End of the Affair,DVD,82,3.5
26043,How to Pronounce Spanish Correctly (How to Pronounce),Book,1,5
26065,In da Club [Australia CD],Music,13,3.5
26075,How Do I Feel?/Como me siento? (Good Beginnings),Book,1,5
26087,Open Your Eyes,Music,53,4
26109,Twilight,DVD,29,3.5
26140,Henry V - Criterion Collection,DVD,18,4
26142,Teenage Symphonies to God,Music,7,5
26146,Boleros de Oro 2002,Music,0,0
26148,Somos Gitanos,Music,12,4.5
26157,Cuantos Hay?/How Many Are There? (Photoflaps),Book,0,0
26166,Drawings of Heinrich Kley,Book,3,4.5
26182,Essay in Aid of a Grammar of Assent,Book,2,5
26184,Celtic Crossroads,Book,4,3.5
26187,More Beer,Music,1,4
26199,Christmas in My Heart,Music,2,5
26211,Runaway Horses,Music,36,5
26215,Off to See the Lizard,Music,22,4
26222,Trixter,Music,18,4
26224,Steelheart,Music,22,4.5
26226,Back To The Future II: Original Motion Picture Soundtrack,Music,16,4.5
26227,The Continuing Story of Radar Love,Music,22,4
26228,American Folk Songs For Children,Music,8,4
26229,No Boundaries,Music,5,5
26234,Stephen Foster Songbook,Music,4,4
26239,James Galway's Christmas Carol,Music,3,5
26245,Schroeder's Greatest Hits,Music,4,5
26258,Teenage Mutant Ninja Turtles III,DVD,40,3.5
26265,How to Read Music : Reading Music Made Simple,Book,6,3.5
26266,Home,Music,8,5
26271,Bringing the Rain to Kapiti Plain: A Nandi Tale (Reading Rainbow Book),Book,12,5
26285,Chord Chemistry: Build on Your Guitar Chord Skills (Guitar Books),Book,0,0
26296,Mel Bay's Deluxe Encyclopedia of Guitar Chords,Book,1,5
26298,Holy Smoke (1999 Film),Music,6,4.5
26301,What a Wonderful World: 26 Inspirational Classics,Music,21,4.5
26310,The Long Hard Road Out of Hell,Book,381,4.5
26323,A Toast to Those Who Are Gone,Music,1,5
26324,Def by Temptation,Video,6,4
26327,The Best of Jesse Winchester,Music,8,5
26328,The Best of War and More,Music,17,4
26340,Modern Lovers,Music,32,5
26342,The Best of Foghat [16 Tracks],Music,18,3.5
26354,Haydn: The Piano Sonatas,Music,15,4
26364,Same-Sex Matters: The Challenge of Homosexuality,Book,1,5
26367,On the Way to the Sky,Music,12,3.5
26369,Prince Charming [Bonus Tracks],Music,15,4.5
26370,Live,Music,16,4.5
26372,Raise!,Music,12,4.5
26378,Memories,Music,19,4.5
26379,Get Lucky,Music,27,4
26380,Planet Waves,Music,37,4.5
26383,Carousel,DVD,41,4
26393,Shot of Love,Music,35,4
26395,Mad Love,Video,31,4
26397,Aldo Nova,Music,31,4
26421,Turkey Time (Thanksgiving Board Books),Book,4,5
26422,One Toke Over the Line: The Best of Brewer & Shipley,Music,6,4.5
26424,Erhu Classics,Music,2,4
26428,Oh Aaron,Music,126,4
26430,"Down from the Mountain: Live Concert Performances by the Artists & Musicians of O Brother, Where Art Thou?",Music,53,4
26431,Aaliyah (Limited Edition Including Bonus DVD),Music,52,4.5
26438,Petite Fleur,Music,0,0
26439,Duces n' Trays: The Old Fashioned Way,Music,28,4.5
26440,Useless Sexual Trivia : Tastefully Prurient Facts About Everyone's Favorite Subject,Book,7,4.5
26441,The Best of Helix: Deep Cuts,Music,6,4.5
26442,"Another Time, Another Place",Video,2,3.5
26456,A Nu Day,Music,59,3.5
26477,"El Conejito Andarin (The Runaway Bunny, Spanish Language Edition)",Book,3,4
26478,Shelby Flint/Shelby Flint Sings Folk/Cast Your Fate to the Wind,Music,3,4.5
26480,Plan B,Music,58,4.5
26481,Happiness Is Dean Martin/Welcome to My World,Music,3,4.5
26512,John & Jen (1995 Original Off-Broadway Cast),Music,14,4.5
26540,Drop Dead Gorgeous,DVD,182,4
26596,Beginner's Chinese (Beginner's (Foreign Language)),Book,26,4.5
26599,Spot's Little Book of Fun: At the Beach : Touch and Feel (Spot Touch & Feel Books),Book,0,0
26601,Mother Wit,Music,6,4.5
26608,Ahead of Their Time!: Full Force's Greatest Hits,Music,3,5
26619,Time Must Have a Stop (Coleman Dowell British Literature Series),Book,4,4.5
26622,Don't Tell Mom the Babysitter's Dead,DVD,53,4
26634,What a Wonderful World,Book,0,0
26636,The NeverEnding Story,Video,236,4.5
26637,Arabian Nights,DVD,47,4.5
26649,Reflections: Steve Lacy Plays Thelonious Monk,Music,1,5
26695,Little Cloud,Book,4,4.5
26714,The Hits Live,Music,11,5
26718,"Mother Goose Rocks, Vol. 2",Music,1,5
26724,Destry Rides Again (1959 Original Broadway Cast),Music,5,4
26736,Vs.,Music,221,4.5
26737,A Pinky is a Baby Mouse : And Other Baby Animal Names (Pinky Baby),Book,50,5
26738,Bram Stoker's Dracula: Original Motion Picture Soundtrack,Music,42,4.5
26742,Sneakers: Original Motion Picture Soundtrack Album,Music,8,4.5
26745,Patti LaBelle - Greatest Hits [MCA],Music,15,5
26757,The Master Butchers Singing Club : A Novel,Book,58,4
26768,The Princess and the Warrior,Video,93,4.5
26812,No More Tears,Music,86,4.5
26886,Kristofferson,Music,11,5
26895,Does This Look Infected (Clean) [Limited Edition w/ Bonus DVD,Music,28,4.5
26932,Surviving Picasso,Video,6,4
26941,Pavarotti & Friends Collection,DVD,5,4
26942,The Rutles,Music,40,5
26944,Anthology,Music,21,5
26946,Dr. Demento Presents: Greatest Christmas Novelty CD,Music,20,4.5
26957,Giant Steps [Deluxe Edition],Music,102,4.5
26959,Rock and Roll: Gary Glitter's Greatest Hits,Music,14,3.5
26962,Question the Answers,Music,24,4.5
27000,Greatest Recordings,Music,0,0
27032,Hog Heaven - The Story of the Harley-Davidson Empire,Video,0,0
27037,Catch A Fire (Deluxe Edition),Music,60,5
27038,"The Plug-in Drug : Television, Children, and the Family; Revised Edition",Book,0,0
27045,Gold: 20 Super Hits,Music,3,3.5
27058,Animal Orchestra,Book,1,5
27081,"Gender and Nation (Theory, Culture and Society Series)",Book,0,0
27082,The Best of Mark-Almond,Music,0,0
27097,The World of Early Music,Music,0,0
27106,Slow to Burn,Music,0,0
27107,The Very Hungry Caterpillar (Teacher's Manual: 8-page foldout),Book,0,0
27154,Elite Model's Attitude,Music,3,5
27171,The Incredible Guitar Songbook: The Complete Resource for Every Guitar Player!,Book,2,4.5
27182,Who'll Stop the Rain?,Video,13,4
27202,"This Is Jazz, Vol. 7",Music,0,0
27211,The Fly 2,Video,58,4
27226,The Andrews Sisters Christmas,Music,5,5
27250,Oar,Music,43,4.5
27254,The Wildlife Concert,Music,22,5
27271,Oh Brother Where Art Thou,Music,0,0
27274,Dead Ringer,Music,59,4.5
27297,Live From a Shark's Cage,Music,8,4.5
27324,The Oxford Spanish Cartoon-Strip Vocabulary Builder,Book,3,5
27325,"Water Wars: Privatization, Pollution, and Profit",Book,8,4
27342,Roger Waters: Radio KAOS,Video,98,3.5
27345,Neil Diamond: Greatest Hits Live,Video,16,4
27347,I Read Signs (Reading Rainbow Books (HarperCollins)),Book,3,5
27348,An Evening With The Allman Brothers Band,Music,12,4.5
27355,The Tree That Survived the Winter,Book,7,5
27371,LA Historia De Noe = the Story of Noah,Book,0,0
27378,Sweet - Greatest Hits,Music,4,5
27384,Gold Collection,Music,2,4.5
27393,16 Most Requested Songs,Music,6,4.5
27416,Spice Girls - Girl Power,Video,33,4.5
27460,Why Aye Man,Music,2,5
27501,An American Prayer,Music,85,4
27506,Wishville,Music,47,3
27511,Murder,Music,8,5
27514,"Love, God, Murder",Music,17,4.5
27518,Gangsta's Paradise,Music,35,3.5
27533,You Light up My Life: Greatest Inspirational Songs,Music,4,5
27537,Vietnam: Songs from a Divided House,Music,7,4.5
27558,A Heartbreaking Work Of Staggering Genius : A Memoir Based on a True Story,Book,810,3.5
27562,"Nativity in Black, Vol. 2: A Tribute to Black Sabbath",Music,37,3.5
27568,Love's Labour's Lost: Original Motion Picture Soundtrack (2000 Film),Music,9,4.5
27570,Love,Music,3,4.5
27575,Superfast,Music,42,4
27590,Mildred Pierce (Vintage Crime),Book,14,4.5
27599,Transmatic,Music,8,3.5
27610,All Those Secrets of the World,Book,2,4.5
27612,The Notebook,Book,1293,4
27613,Christmas Cantatas,Music,2,5
27614,Not All Who Wander Are Lost,Music,54,4.5
27663,Boys on the Side,DVD,26,4.5
27665,Harmonic Foundation for Jazz and Popular Music,Book,0,0
27669,Bella Tuscany & Under the Tuscan Sun (2 Book Set),Book,4,4
27670,Singing With Emmylou 1,Music,5,4.5
27694,Amy Tan's the Joy Luck Club (Cliffs Notes),Book,9,4
27709,The Good Side of Tomorrow: 1971-1984:,Music,14,5
27724,Rough Guide to Rock 100 Essential CDs (Rough Guide 100 Esntl CD Guide),Book,4,4
27730,Theme From a Summer Place,Music,7,5
27733,Cheek to Cheek,Music,4,4.5
27739,Trick Or Treat,DVD,15,3.5
27825,All the Great Hits,Music,22,4
27830,Les Chansons D'amour,Music,2,4
27846,Trickster,Music,22,4.5
27853,Now That's What I Call Music! 4,Music,115,4
27872,Mothman and Other Curious Encounters,Book,18,4
27873,Disturbing Behavior (1998 Film),Music,3,4.5
27880,No Authority,Music,23,4
27883,Razorblade Suitcase,Music,118,4
27885,Deconstructed,Music,52,3
27886,Sixteen Stone,Music,221,4.5
27898,Essence of Rhythm,Music,5,5
27954,Daredevil: The Album,Music,112,4
27956,The Back Door Wolf,Music,7,4.5
27960,Sophie's Choice (1982 Film),Music,3,4.5
27970,Boomslang,Music,41,3
27994,Across the Moon,DVD,3,4
27995,AFI's 100 Years - 100 Movies (CBS Television Special),DVD,25,3.5
28006,Pulp Fiction (Collector's Edition),Music,3,4.5
28023,Volcano,Video,66,3.5
28030,Jackson Browne - Going Home,Video,29,4.5
28032,El Pez Arco Iris Y La Ballena Azul,Book,1,5
28037,The Hunt for Red October,Video,167,4
28038,The (Non-Inflatable) Monty Python TV Companion,Book,6,4
28066,The New Women,DVD,3,4.5
28078,The Best of Robin Lee,Music,4,4.5
28095,Rayuela,Book,19,5
28114,"The Life and Opinions of Tristam Shandy, Gentleman : The Florida Edition (Penguin Classics)",Book,13,4.5
28127,Legendary Grape,Music,4,4.5
28129,Boy in the Plastic Bubble,Video,21,4
28153,Antonio Carios Jobim for Fingerstyle Guitar,Book,2,4
28160,"Intermediate Spanish Workbook (Workbook Series , Level 2)",Book,2,4.5
28210,Love From Diana Ross,Music,4,4.5
28211,The 7 Habits of Highly Effective People,Book,583,4
28231,Boomtown,Music,41,5
28236,Once Upon a Time,Music,13,4
28241,Lost in the Stars: The Music of Kurt Weill,Music,7,4
28261,Propaganda,Music,12,5
28271,Rimsky-Korsakov: Scheherazade; Capriccio Espagnol,Music,12,4
28274,Bring the Family,Music,21,5
28277,Blah Blah Blah,Music,19,4
28281,Bartok: Concerto for orchestra,Music,3,4.5
28282,Solitude Standing,Music,26,5
28285,Bonafied,Music,21,4.5
28292,Christmas Portrait,Music,41,4.5
28294,Get Here,Music,9,4
28298,Baby Minds : Brain-Building Games Your Baby Will Love,Book,22,4
28304,Gershwin for Lovers,Music,3,4.5
28326,Contra la Corriente,Music,102,5
28327,Otra Nota,Music,11,5
28331,Todo a Su Tiempo,Music,23,5
28339,Shirley Valentine,Video,64,5
28354,The Definitive Collection,Music,46,4.5
28358,The Picture of Dorian Gray (Whole Story),Book,188,4
28365,Reggae Christmas Hits Album,Music,0,0
28368,Oktoberfest in Germany [Single Disc],Music,6,5
28371,VH1: The Best of Where Are They Now,Music,2,4.5
28372,The Bottle Let Me Down: Songs for Bumpy Wagon Rides,Music,13,4
28382,Beat the Devil,Video,25,3.5
28389,40 Pounds of Trouble,Video,1,5
28392,Rent,Book,92,5
28405,The Last Of The Great Singing Cowboys,Music,1,5
28421,Hotcakes & Outtakes: 30 Years of Little Feat,Music,10,4.5
28422,Blue Suede Shoes: Elvis Songs for Kids,Music,5,3
28425,Dev'lish Mary,Music,9,4.5
28430,Dap Dippin' With Sharon Jones & the Dap Kings,Music,4,5
28443,Rock Stars Do Dumbest Things,Book,18,3.5
28446,Dance to the Music,Music,6,4.5
28460,Joy,Music,3,5
28464,Fairy Tale: A True Story,Video,40,4.5
28503,Living with the Past,Music,33,4
28526,Uncovered: The Series - K-Ci & Jo Jo,DVD,7,4.5
28531,Signals,Music,151,4.5
28536,Schoolhouse Rock Songbook,Book,5,2.5
28556,Permanent Waves,Music,126,4.5
28558,Rock the House,Music,8,4.5
28570,A Farewell to Kings,Music,112,4.5
28583,Spitfire,Video,7,4.5
28589,"Titanic: The Complete Book of the Musical : Story and Book by Peter Stone, Music and Lyrics by Maury Yeston",Book,5,4.5
28591,Caress of Steel,Music,115,4
28596,Fly by Night,Music,74,4
28605,The Emerald Forest: Original Motion Picture Soundtrack,Music,3,4.5
28647,The Best of Lamont Dozier,Music,2,5
28656,"European Polka Hits, Vol. 1",Music,4,4.5
28670,Greatest Surf Guitar Classics,Music,0,0
28675,The Complete New English Hymnal,Music,0,0
28681,Remixed Hits,Music,4,4
28698,Germany: Silent Night Famous German Carols,Music,3,4.5
28702,Alligator Records 20th Anniversary Collection,Music,4,4.5
28712,"The Musician's Soul: A Journey Examining Spirituality for Performers, Teachers, Composers, Conductors, and Music Educators",Book,11,4
28718,"He's the DJ, I'm the Rapper",Music,15,4.5
28734,By All Means Necessary,Music,30,5
28738,Touchin'... The Soul,Music,1,5
28739,Blood Song: A Silent Ballad,Book,11,4
28750,Francoiz Breut,Music,7,4.5
28776,Last House on Dead End Street,DVD,13,4
28782,Alive in New Orleans,Music,1,5
28789,Highway,DVD,21,3.5
28790,Life as a House (New Line Platinum Series),DVD,191,4.5
28798,Tape,DVD,40,4
28821,The Hearse,DVD,9,3
28824,2000 Year Old Man,DVD,9,4
28831,Korn - Deuce,DVD,67,4
28842,Move It Like This,Music,11,3.5
28848,Pass The Dutchie [EP],Music,2,5
28855,Ultimate Collection,Music,6,4.5
28859,"Khachaturian: Concerto for violin in Dm; Prokofiev: Alexander Nevsky, Op. 78",Music,1,5
28863,Touch and Go,Music,3,3.5
28884,Debussy: Piano Works,Music,6,4
28885,Mahler: Symphony No. 1 & 3,Music,3,5
28892,Mahler: Symphony No.2,Music,4,5
28897,Greatest Hits - Easy Listening for Intergalactic Travel,Music,4,4.5
28912,The Most Fabulous Classical Christmas Album Ever!,Music,5,3.5
28930,Lean on Me,Video,45,4.5
28946,Pulp Fiction (Bfi Modern Classics Distributed for the British Film Institute),Book,3,3.5
28957,White Blood Cells [Limited Edition with Bonus DVD],Music,18,4.5
28958,Remixed [2001 Nettwerk],Music,49,4
28968,Scott Joplin: The Entertainer,Music,8,4
28971,Queensryche - Greatest Hits,Music,59,4
28972,Taxi Driver,Video,309,4.5
28992,First Impressions: Andrew Wyeth (First Impressions),Book,1,5
28998,The Lord of the Rings,Video,326,3.5
29001,The Return of the King,Video,121,3
29002,The Hobbit,Video,197,3.5
29005,Euphoria,Music,25,4
29016,Call of the Valley,Music,16,4.5
29022,Complete Blue Note Recordings,Music,3,5
29031,Kismet,Video,14,3.5
29037,Single White Female,DVD,22,4
29038,Lush Life,Music,5,5
29039,70th Birthday Concert,Music,5,4.5
29060,K.D. Lang - Live by Request,Video,6,5
29064,The Big Heat,Music,10,4.5
29133,Blood Crime,DVD,1,4
29140,Swingin' With Dino,Music,4,4.5
29146,2 Days in the Valley,Video,43,4
29175,Moonlight Mile,Music,22,4.5
29182,Inside Wants Out,Music,61,4.5
29218,Emma,Video,89,4
29219,Don't Hold Back,Music,7,5
29226,Girl Talk,Music,4,4.5
29233,"Igor Stravinsky: The Firebird (Complete Ballet, 1910) / Alexander Scriabin: Prometheus - The Poem of Fire - Valery Gergiev / Kirov Orchestra, St. Petersburg / Alexander Toradze",Music,6,5
29248,Deep Star Six,DVD,20,3
29255,With Antonio Carlos Jobim,Music,3,4.5
29330,Let It Scream,Music,14,5
29331,The Pimp,Music,1,2
29335,Survival [Bonus Tracks],Music,13,5
29339,Death Before Dishonour,Music,5,4.5
29340,The Book of Positive Quotations,Book,13,5
29344,Camber Sands,Music,2,3.5
29345,We're an American Band [Bonus Tracks],Music,8,5
29348,Phoenix [Bonus Tracks],Music,10,4
29356,Silly Songs,Music,4,4.5
29389,Sexy Beast,Music,8,3.5
29395,Selected Poems 1947-1995 (Perennial Classics),Book,7,4.5
29425,A Short History of Nearly Everything,Book,376,4.5
29434,Echoes: The Best of Pink Floyd,Music,371,4
29445,Anthology of Awesomeness: The Official 2gether Scrapbook,Book,15,5
29485,Nuovo Cinema Paradiso [Original Motion Picture Soundtrack],Music,2,5
29489,Single File,Music,8,4.5
29492,Alkaline Trio,Music,29,5
29494,Ghost Stories,Music,8,4.5
29502,Sci-Fi Collector's Pack (Capricorn One - StarGate - Millennium),DVD,20,3
29536,Lookout Weekend,Music,4,5
29537,Phantoms [Bonus Tracks],Music,15,4.5
29543,Fahrenheit 451,Book,1069,4
29546,A Streetcar Named Desire,Video,90,4.5
29607,"Erich Kunzel - Andrew Lloyd Webber (Phantom of the Opera, Cats, Evita, Sunset Boulevard, Jesus Christ Superstar, Starlight Express, Joseph and the Amazing Technicolor Dreamcoat) / Cincinnati Pops Orchestra",Music,1,5
29611,Great Movie Scores: The Films of Steven Spielberg,Music,2,5
29617,Electric Pocket Radio,Music,0,0
29630,Reservoir Dogs: Original Motion Picture Soundtrack,Music,20,4
29634,Hard or Smooth,Music,9,4
29647,Double Eclipse,Music,31,5
29648,Precious,Music,19,4.5
29673,Lloyd Price Sings His Big Ten,Music,3,5
29688,Kernis: Chamber Music,Music,0,0
29701,Spanish I : 2nd Rev. Ed. (Comprehensive),Book,31,4.5
29702,Duke Elegant,Music,23,4
29703,Wiggly Safari (Blister),Music,11,4.5
29705,Rat Pack: From Vegas to St. Louis,Music,1,3
29730,Every Which Way but Loose,DVD,14,4.5
29732,Lost Highway  [IMPORT],DVD,54,3.5
29735,Any Which Way You Can,DVD,6,4.5
29745,It Takes Two,DVD,61,4.5
29752,Ghosts,Music,2,5
29758,The One More Tomorrow: The Best of Henry Gross,Music,16,3.5
29771,American Cheese,Music,14,4
29818,Selected Ambient Works 85-92,Music,47,5
29829,"Goodbye, Columbus and Five Short Stories (Modern Library (Hardcover))",Book,47,4
29832,Why We Win,Book,1,4
29879,Waylon Live: The Expanded Edition,Music,27,5
29884,Grosse Pointe Blank,Music,40,4.5
29886,Susanna Hoffs,Music,18,4
29890,Gabrielle,Music,3,5
29893,Champagne Jam,Music,9,4.5
29897,World Machine,Music,19,4.5
29898,Jb's Funky People,Music,8,5
29899,Another View,Music,12,3.5
29901,Emerson Lake & Powell,Music,24,4.5
29926,Thundering Herd,Music,10,5
29928,Mel Tillis - Greatest Hits [Curb],Music,3,4.5
29929,Soldiers Under Command,Music,34,4.5
29931,"Bring In 'Da Noise, Bring In 'Da Funk (1996 Original Broadway Cast)",Music,3,4.5
29932,In God We Trust,Music,19,4
29933,Against the Law,Music,23,3.5
29935,Ozzy Osbourne - Live & Loud,DVD,29,3
29941,Amahl and the Night Visitors,Music,11,4
29943,Wildfire 1972-1984,Music,3,4.5
29950,Queen - Greatest Hits,Music,86,4.5
